,species,refseq_id,name,description,assembly_name,assembly_level,plasmid,hit_num,Full,A1_count,A2_count,Chitinase_count,Classification,TcB_count,TcC_count,TcdA1_count,all_hits
202,Salmonella enterica,GCF_002234855.1,NZ_CP022504.1,"NZ_CP022504.1 Salmonella enterica subsp. arizonae strain SA20100345 chromosome, complete genome",ASM223485v1,Complete Genome,False,11,True,3.0,1.0,1.0,"['Multiple', 'Type2b']",2.0,4.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded Chitinase_expanded TcdA1_expanded
203,Pseudomonas putida,GCF_900104105.1,FMXW01,FMXW01,IMG-taxon 2600255318 annotated assembly,Scaffold,False,12,True,4.0,2.0,0.0,"['Multiple', 'Type2b']",2.0,4.0,2.0,TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded
204,Pseudomonas putida,GCF_005080685.1,NZ_CP039371.1,"NZ_CP039371.1 Pseudomonas putida strain 1290 chromosome, complete genome",ASM508068v1,Complete Genome,False,4,True,1.0,1.0,0.0,"['Single', 'Type1', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
205,Pseudomonas putida,GCF_005080685.1,NZ_CP039372.1,"NZ_CP039372.1 Pseudomonas putida strain 1290 plasmid pPp1290, complete sequence",ASM508068v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
206,Pseudomonas putida,GCF_004357765.1,SMTE01,SMTE01,ASM435776v1,Scaffold,False,5,True,1.0,1.0,0.0,"['Single', 'Type1']",2.0,1.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
207,Pseudomonas putida,GCF_002094795.1,NBWC01,NBWC01,ASM209479v1,Scaffold,False,28,True,8.0,5.0,0.0,"['Multiple', 'Type1']",2.0,13.0,8.0,TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
208,Pseudomonas putida,GCF_001941965.1,MKZO01,MKZO01,ASM194196v1,Contig,False,6,True,2.0,1.0,0.0,"['Single', 'Type2b']",1.0,2.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded
209,Pseudomonas putida,GCF_009078365.1,WBOI01,WBOI01,ASM907836v1,Scaffold,False,16,True,7.0,3.0,0.0,"['Multiple', 'Type2b']",1.0,5.0,4.0,TcB_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
210,Pseudomonas putida,GCF_003290365.1,NZ_CP030750.1,"NZ_CP030750.1 Pseudomonas putida strain NX-1 chromosome, complete genome",ASM329036v1,Complete Genome,False,15,True,6.0,3.0,0.0,"['Multiple', 'Type2b']",1.0,5.0,3.0,TcB_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
211,Pseudomonas putida,GCF_002736125.1,NZ_CP024085.1,"NZ_CP024085.1 Pseudomonas putida strain E41 chromosome, complete genome",ASM273612v1,Complete Genome,False,4,True,1.0,1.0,0.0,"['Single', 'Simple', 'Type3']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
212,Pseudomonas putida,GCF_002741075.1,NZ_CP016446.1,"NZ_CP016446.1 Pseudomonas putida strain IEC33019 plasmid pIEC33019, complete sequence",IEC330191.0,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
213,Pseudomonas putida,GCF_002741075.1,NZ_CP016634.1,"NZ_CP016634.1 Pseudomonas putida strain IEC33019 chromosome, complete genome",IEC330191.0,Complete Genome,False,14,True,4.0,2.0,0.0,"['Multiple', 'Type2b']",4.0,4.0,3.0,TcB_expanded TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
214,Psychrobacter sp.,GCF_001593305.1,NZ_CP012533.1,"NZ_CP012533.1 Psychrobacter sp. P11G5 chromosome, complete genome",ASM159330v1,Complete Genome,False,5,True,0.0,1.0,0.0,"['Single', 'Type3']",2.0,2.0,0.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded
215,Psychrobacter sp.,GCF_001593305.1,NZ_CP012534.1,"NZ_CP012534.1 Psychrobacter sp. P11G5 plasmid pPspP11G5a, complete sequence",ASM159330v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
216,Psychrobacter sp.,GCF_001593305.1,NZ_CP012535.1,"NZ_CP012535.1 Psychrobacter sp. P11G5 plasmid pPspP11G5b, complete sequence",ASM159330v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
217,Psychrobacter sp.,GCF_001593305.1,NZ_CP012536.1,"NZ_CP012536.1 Psychrobacter sp. P11G5 plasmid pPspP11G5c, complete sequence",ASM159330v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
218,Psychrobacter sp.,GCF_001593305.1,NZ_CP012537.1,"NZ_CP012537.1 Psychrobacter sp. P11G5 plasmid pPspP11G5d, complete sequence",ASM159330v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
219,Psychrobacter sp.,GCF_001593305.1,NZ_CP012538.1,"NZ_CP012538.1 Psychrobacter sp. P11G5 plasmid pPspP11G5e, complete sequence",ASM159330v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
220,Psychrobacter sp.,GCF_001593305.1,NZ_CP012539.1,"NZ_CP012539.1 Psychrobacter sp. P11G5 plasmid pPspP11G5f, complete sequence",ASM159330v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
221,Psychrobacter sp.,GCF_001593305.1,NZ_CP012540.1,"NZ_CP012540.1 Psychrobacter sp. P11G5 plasmid pPspP11G5g, complete sequence",ASM159330v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
222,Psychrobacter sp.,GCF_002269015.1,NQKJ01,NQKJ01,ASM226901v1,Scaffold,False,11,True,5.0,2.0,0.0,"['Multiple', 'Type2b']",1.0,3.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded
223,Psychrobacter sp.,GCF_002269125.1,NQKI01,NQKI01,ASM226912v1,Contig,False,9,True,4.0,1.0,0.0,"['Multiple', 'Type2b']",1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded A1_expanded TcdA1_expanded
224,Psychrobacter sp.,GCF_001020725.2,NZ_CP017687.1,"NZ_CP017687.1 Pseudomonas lundensis strain AU1044 chromosome, complete genome",ASM102072v2,Complete Genome,False,7,True,2.0,1.0,0.0,"['Single', 'Type2b']",1.0,3.0,1.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded
225,Bacillus sp.,GCF_008274885.1,NZ_CP031065.1,"NZ_CP031065.1 Bacillus sp. SH8-8 chromosome, complete genome",ASM827488v1,Complete Genome,False,1,False,0.0,0.0,1.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,Chitinase_expanded
226,Bacillus sp.,GCF_008274885.1,NZ_CP031066.1,"NZ_CP031066.1 Bacillus sp. SH8-8 plasmid pl193, complete sequence",ASM827488v1,Complete Genome,True,3,True,0.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,0.0,TcB_expanded A2_expanded TcC_expanded
227,Bacillus sp.,GCF_008274885.1,NZ_CP031067.1,"NZ_CP031067.1 Bacillus sp. SH8-8 plasmid pl5, complete sequence",ASM827488v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
228,Bacillus sp.,GCF_008274865.1,NZ_CP031062.1,"NZ_CP031062.1 Bacillus sp. AR4-2 chromosome, complete genome",ASM827486v1,Complete Genome,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
229,Bacillus sp.,GCF_008274865.1,NZ_CP031063.1,"NZ_CP031063.1 Bacillus sp. AR4-2 plasmid pl192, complete sequence",ASM827486v1,Complete Genome,True,3,True,0.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,0.0,TcB_expanded A2_expanded TcC_expanded
230,Bacillus sp.,GCF_008274865.1,NZ_CP031064.1,"NZ_CP031064.1 Bacillus sp. AR4-2 plasmid pl5, complete sequence",ASM827486v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
231,Bacillus sp.,GCF_900177675.1,FXWM01,FXWM01,IMG-taxon 2716885053 annotated assembly,Contig,False,3,True,0.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,0.0,TcB_expanded A2_expanded TcC_expanded
232,Bacillus sp.,GCF_002560985.1,NTTM01,NTTM01,ASM256098v1,Scaffold,False,1,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",1.0,0.0,0.0,TcB_expanded
233,Bacillus sp.,GCF_008274905.1,NZ_CP031068.1,"NZ_CP031068.1 Bacillus sp. JAS24-2 chromosome, complete genome",ASM827490v1,Complete Genome,False,1,False,0.0,0.0,1.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,Chitinase_expanded
234,Bacillus sp.,GCF_008274905.1,NZ_CP031069.1,"NZ_CP031069.1 Bacillus sp. JAS24-2 plasmid pl626, complete sequence",ASM827490v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
235,Bacillus sp.,GCF_008274905.1,NZ_CP031070.1,"NZ_CP031070.1 Bacillus sp. JAS24-2 plasmid pl278, complete sequence",ASM827490v1,Complete Genome,True,5,True,2.0,1.0,0.0,"['Single', 'Type2b', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded A1_expanded TcdA1_expanded
236,Burkholderia sp.,GCF_900156195.1,FTPJ01,FTPJ01,IMG-taxon 2603880219 annotated assembly,Contig,False,17,True,8.0,3.0,0.0,"['Multiple', 'Type2b']",3.0,3.0,5.0,TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded A1_expanded A1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded TcdA1_expanded
237,Burkholderia sp.,GCF_003853645.1,QTPO01,QTPO01,ASM385364v1,Contig,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
238,Burkholderia sp.,GCF_001524645.2,NZ_CP013426.1,"NZ_CP013426.1 Burkholderia sp. MSMB0856 plasmid pMSMB0856, complete sequence",ASM152464v2,Complete Genome,True,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
239,Burkholderia sp.,GCF_001524645.2,NZ_CP013427.1,"NZ_CP013427.1 Burkholderia sp. MSMB0856 chromosome 1, complete sequence",ASM152464v2,Complete Genome,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
240,Burkholderia sp.,GCF_001524645.2,NZ_CP013428.1,"NZ_CP013428.1 Burkholderia sp. MSMB0856 chromosome 2, complete sequence",ASM152464v2,Complete Genome,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
241,Burkholderia sp.,GCF_001524645.2,NZ_CP013429.1,"NZ_CP013429.1 Burkholderia sp. MSMB0856 chromosome 3, complete sequence",ASM152464v2,Complete Genome,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
242,Burkholderia sp.,GCF_001524625.2,NZ_CP013423.1,"NZ_CP013423.1 Burkholderia sp. MSMB0852 plasmid pMSMB0852, complete sequence",ASM152462v2,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
243,Burkholderia sp.,GCF_001524625.2,NZ_CP013424.1,"NZ_CP013424.1 Burkholderia sp. MSMB0852 chromosome 1, complete sequence",ASM152462v2,Complete Genome,False,1,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",1.0,0.0,0.0,TcB_expanded
244,Burkholderia sp.,GCF_001524625.2,NZ_CP013425.1,"NZ_CP013425.1 Burkholderia sp. MSMB0852 chromosome 2, complete sequence",ASM152462v2,Complete Genome,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
245,Burkholderia sp.,GCF_900230185.1,OCSR01,OCSR01,IMG-taxon 2711768632 annotated assembly,Contig,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
246,Bacillus thuringiensis,GCF_004343085.1,SMDG01,SMDG01,ASM434308v1,Scaffold,False,4,True,1.0,0.0,1.0,"['Single', 'Simple', 'Incomplete']",1.0,1.0,0.0,TcB_expanded TcC_expanded A1_expanded Chitinase_expanded
247,Bacillus thuringiensis,GCF_002570855.1,NVDM01,NVDM01,ASM257085v1,Scaffold,False,5,True,1.0,0.0,1.0,"['Single', 'Incomplete']",1.0,2.0,0.0,TcB_expanded TcC_expanded TcC_expanded A1_expanded Chitinase_expanded
248,Bacillus thuringiensis,GCF_001598095.1,NZ_CP014847.1,"NZ_CP014847.1 Bacillus thuringiensis strain HD12, complete sequence",ASM159809v1,Complete Genome,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
249,Bacillus thuringiensis,GCF_001598095.1,NZ_CP014848.1,"NZ_CP014848.1 Bacillus thuringiensis strain HD12 plasmid pHD120017, complete sequence",ASM159809v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
250,Bacillus thuringiensis,GCF_001598095.1,NZ_CP014849.1,"NZ_CP014849.1 Bacillus thuringiensis strain HD12 plasmid pHD120038, complete sequence",ASM159809v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
251,Bacillus thuringiensis,GCF_001598095.1,NZ_CP014850.1,"NZ_CP014850.1 Bacillus thuringiensis strain HD12 plasmid pHD120039, complete sequence",ASM159809v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
252,Bacillus thuringiensis,GCF_001598095.1,NZ_CP014851.1,"NZ_CP014851.1 Bacillus thuringiensis strain HD12 plasmid pHD120112, complete sequence",ASM159809v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
253,Bacillus thuringiensis,GCF_001598095.1,NZ_CP014852.1,"NZ_CP014852.1 Bacillus thuringiensis strain HD12 plasmid pHD120161, complete sequence",ASM159809v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
254,Bacillus thuringiensis,GCF_001598095.1,NZ_CP014853.1,"NZ_CP014853.1 Bacillus thuringiensis strain HD12 plasmid pHD120345, complete sequence",ASM159809v1,Complete Genome,True,7,True,3.0,1.0,0.0,"['Multiple', 'Type2b']",1.0,2.0,2.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded
255,Bacillus thuringiensis,GCF_013364055.1,JABWHT01,JABWHT01,ASM1336405v1,Scaffold,False,4,True,1.0,0.0,0.0,"['Single', 'Incomplete']",1.0,2.0,0.0,TcB_expanded TcC_expanded TcC_expanded A1_expanded
256,Microcoleus sp.,GCF_000317515.1,NC_019738.1,"NC_019738.1 Microcoleus sp. PCC 7113, complete sequence",ASM31751v1,Complete Genome,False,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
257,Microcoleus sp.,GCF_000317515.1,NC_019739.1,"NC_019739.1 Microcoleus sp. PCC 7113 plasmid pMIC7113.01, complete sequence",ASM31751v1,Complete Genome,True,6,True,2.0,2.0,0.0,"['Multiple', 'Type3']",1.0,1.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
258,Microcoleus sp.,GCF_000317515.1,NC_019740.1,"NC_019740.1 Microcoleus sp. PCC 7113 plasmid pMIC7113.03, complete sequence",ASM31751v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
259,Microcoleus sp.,GCF_000317515.1,NC_019741.1,"NC_019741.1 Microcoleus sp. PCC 7113 plasmid pMIC7113.05, complete sequence",ASM31751v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
260,Microcoleus sp.,GCF_000317515.1,NC_019742.1,"NC_019742.1 Microcoleus sp. PCC 7113 plasmid pMIC7113.06, complete sequence",ASM31751v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
261,Microcoleus sp.,GCF_000317515.1,NC_019743.1,"NC_019743.1 Microcoleus sp. PCC 7113 plasmid pMIC7113.08, complete sequence",ASM31751v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
262,Microcoleus sp.,GCF_000317515.1,NC_019760.1,"NC_019760.1 Microcoleus sp. PCC 7113 plasmid pMIC7113.02, complete sequence",ASM31751v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
263,Microcoleus sp.,GCF_000317515.1,NC_019761.1,"NC_019761.1 Microcoleus sp. PCC 7113 plasmid pMIC7113.04, complete sequence",ASM31751v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
264,Microcoleus sp.,GCF_000317515.1,NC_019762.1,"NC_019762.1 Microcoleus sp. PCC 7113 plasmid pMIC7113.07, complete sequence",ASM31751v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
265,Actinomadura sp.,GCF_008121305.1,VSRQ01,VSRQ01,ASM812130v1,Contig,False,5,True,1.0,1.0,1.0,"['Single', 'Simple', 'Incomplete']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded Chitinase_expanded
266,Actinomadura sp.,GCF_005889715.1,VCKW01,VCKW01,ASM588971v1,Contig,False,10,True,1.0,3.0,1.0,"['Multiple', 'Type3']",3.0,2.0,1.0,TcB_expanded TcB_expanded TcB_expanded A2_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcdA1_expanded Chitinase_expanded
267,Actinomadura sp.,GCF_008824145.1,NZ_CP044407.1,"NZ_CP044407.1 Actinomadura sp. WMMB 499 strain WMMB499 chromosome, complete genome",ASM882414v1,Complete Genome,False,2,False,1.0,1.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,1.0,A2_expanded TcdA1_expanded
268,Actinomadura sp.,GCF_004349215.1,SMKU01,SMKU01,ASM434921v1,Contig,False,5,True,0.0,2.0,1.0,"['Multiple', 'Type3']",1.0,1.0,0.0,TcB_expanded A2_expanded A2_expanded TcC_expanded Chitinase_expanded
269,Actinomadura sp.,GCF_004348425.1,SMKK01,SMKK01,ASM434842v1,Contig,False,4,True,1.0,1.0,0.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded TcdA1_expanded
270,Actinomadura sp.,GCF_009604375.1,WEGH01,WEGH01,ASM960437v1,Contig,False,2,False,1.0,1.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,1.0,A2_expanded TcdA1_expanded
271,Actinomadura sp.,GCF_004348735.1,SMKT01,SMKT01,ASM434873v1,Contig,False,8,True,1.0,1.0,1.0,"['Single', 'Type1']",2.0,3.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded Chitinase_expanded TcdA1_expanded
272,Actinomadura sp.,GCF_003432485.1,QVNQ01,QVNQ01,ASM343248v1,Contig,False,5,True,1.0,1.0,1.0,"['Single', 'Type3', 'Simple']",1.0,1.0,1.0,TcB_expanded A2_expanded TcC_expanded Chitinase_expanded TcdA1_expanded
273,Actinomadura sp.,GCF_004348535.1,SMJX01,SMJX01,ASM434853v1,Contig,False,3,False,0.0,0.0,1.0,"['Single', 'Incomplete', 'Simple']",1.0,1.0,0.0,TcB_expanded TcC_expanded Chitinase_expanded
274,Yersinia pestis,GCF_000475135.2,AXDH01,AXDH01,YPS03_v2,Scaffold,False,12,True,1.0,1.0,0.0,"['Single', 'Type1']",4.0,6.0,1.0,TcB_expanded TcB_expanded TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
275,Yersinia pestis,GCF_000222975.1,NC_017168.1,"NC_017168.1 Yersinia pestis A1122, complete sequence",ASM22297v1,Complete Genome,False,9,True,2.0,2.0,0.0,"['Multiple', 'Type1']",1.0,4.0,2.0,TcB_expanded A2_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded TcdA1_expanded
276,Yersinia pestis,GCF_000222975.1,NC_017169.1,"NC_017169.1 Yersinia pestis A1122 plasmid unnamed, complete sequence",ASM22297v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
277,Yersinia pestis,GCF_000222975.1,NC_017170.1,"NC_017170.1 Yersinia pestis A1122 plasmid unnamed, complete sequence",ASM22297v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
278,Yersinia pestis,GCF_009295985.1,NZ_CP045158.1,"NZ_CP045158.1 Yersinia pestis subsp. pestis bv. Medievalis strain SCPM-O-B-6530 chromosome, complete genome",ASM929598v1,Complete Genome,False,7,True,1.0,1.0,0.0,"['Single', 'Type1']",2.0,3.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded TcdA1_expanded
279,Yersinia pestis,GCF_009295985.1,NZ_CP045159.1,"NZ_CP045159.1 Yersinia pestis subsp. pestis bv. Medievalis strain SCPM-O-B-6530 plasmid pMT, complete sequence",ASM929598v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
280,Yersinia pestis,GCF_009295985.1,NZ_CP045160.1,"NZ_CP045160.1 Yersinia pestis subsp. pestis bv. Medievalis strain SCPM-O-B-6530 plasmid pCD, complete sequence",ASM929598v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
281,Yersinia pestis,GCF_009295985.1,NZ_CP045161.1,"NZ_CP045161.1 Yersinia pestis subsp. pestis bv. Medievalis strain SCPM-O-B-6530 plasmid pPCP, complete sequence",ASM929598v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
282,Yersinia pestis,GCF_009295985.1,NZ_CP045162.1,"NZ_CP045162.1 Yersinia pestis subsp. pestis bv. Medievalis strain SCPM-O-B-6530 plasmid pCKF, complete sequence",ASM929598v1,Complete Genome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
283,Nissabacter sp.,GCF_005491205.1,NZ_CP028035.1,"NZ_CP028035.1 Nissabacter sp. SGAir0207 chromosome, complete genome",ASM549120v1,Chromosome,False,9,True,2.0,1.0,1.0,"['Single', 'Type2b']",2.0,3.0,1.0,TcB_expanded TcB_expanded A2_expanded TcC_expanded TcC_expanded TcC_expanded A1_expanded Chitinase_expanded TcdA1_expanded
284,Nissabacter sp.,GCF_005491205.1,NZ_CP028036.1,NZ_CP028036.1 Nissabacter sp. SGAir0207 plasmid pSGAir0207_1,ASM549120v1,Chromosome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
285,Nissabacter sp.,GCF_005491205.1,NZ_CP028037.1,NZ_CP028037.1 Nissabacter sp. SGAir0207 plasmid pSGAir0207_2,ASM549120v1,Chromosome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
286,Nissabacter sp.,GCF_005491205.1,NZ_CP028038.1,NZ_CP028038.1 Nissabacter sp. SGAir0207 plasmid pSGAir0207_3,ASM549120v1,Chromosome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
287,Nissabacter sp.,GCF_005491205.1,NZ_CP028039.1,NZ_CP028039.1 Nissabacter sp. SGAir0207 plasmid pSGAir0207_4,ASM549120v1,Chromosome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
288,Nissabacter sp.,GCF_005491205.1,NZ_CP028040.1,NZ_CP028040.1 Nissabacter sp. SGAir0207 plasmid pSGAir0207_5,ASM549120v1,Chromosome,True,1,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,1.0,0.0,TcC_expanded
289,Nissabacter sp.,GCF_005491205.1,NZ_CP028041.1,NZ_CP028041.1 Nissabacter sp. SGAir0207 plasmid unnamed_6,ASM549120v1,Chromosome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
290,Nissabacter sp.,GCF_005491205.1,NZ_CP028042.1,NZ_CP028042.1 Nissabacter sp. SGAir0207 plasmid unnamed_7,ASM549120v1,Chromosome,True,0,False,0.0,0.0,0.0,"['Single', 'Incomplete', 'Simple']",0.0,0.0,0.0,
291,Pseudomonas viridiflava,GCF_900589385.1,UUIW01,UUIW01,p2.D10,Contig,False,7,True,3.0,1.0,0.0,"['Multiple', 'Type2b']",1.0,2.0,2.0,TcB_expanded A2_expanded TcC_expanded TcC_expanded A1_expanded TcdA1_expanded TcdA1_expanded
